"mnth","hr","holiday","weekday","weathersit","temp","atemp","hum","windspeed","total"
"Dec","7","No","Thursday","Good",2.34,-2.0014,60,15.0013,244
"Dec","8","No","Thursday","Good",2.34,-2.0014,55,19.0012,429
"Dec","9","No","Thursday","Good",3.28,-2.0014,52,26.0027,225
"Dec","10","No","Thursday","Good",4.22,-0.998200000000001,52,22.0028,110
"Dec","11","No","Thursday","Good",5.16,1.9982,52,16.9979,106
"Dec","12","No","Thursday","Good",5.16,1.0016,52,22.0028,156
"Dec","14","No","Thursday","Good",7.04,3.998,45,16.9979,137
"Dec","15","No","Thursday","Good",7.04,5.9978,45,8.9981,117
"Dec","16","No","Thursday","Good",7.04,5.0012,45,12.998,208
"Dec","17","No","Thursday","Good",6.1,5.0012,49,7.0015,331
"Dec","18","No","Thursday","Good",5.16,1.9982,52,15.0013,318
"Dec","20","No","Thursday","Good",4.22,1.9982,60,7.0015,175
"Dec","21","No","Thursday","Good",5.16,3.998,61,6.0032,139
"Dec","22","No","Thursday","Good",4.22,1.9982,65,8.9981,92
"Dec","1","No","Friday","Good",3.28,3.0014,65,0,14
"Dec","2","No","Friday","Good",3.28,3.0014,70,0,12
"Dec","3","No","Friday","Good",2.34,1.9982,80,0,6
"Dec","5","No","Friday","Good",2.34,1.9982,80,0,20
"Dec","6","No","Friday","Good",2.34,1.0016,80,6.0032,63
"Dec","7","No","Friday","Good",2.34,1.0016,75,6.0032,199
"Dec","8","No","Friday","Good",3.28,3.0014,81,0,385
"Dec","9","No","Friday","Good",4.22,3.0014,81,6.0032,264
"Dec","10","No","Friday","Fair",6.1,3.998,70,11.0014,126
"Dec","11","No","Friday","Good",7.04,3.998,70,16.9979,136
"Dec","12","No","Friday","Good",8.92,5.9978,57,19.9995,173
"Dec","14","No","Friday","Good",9.86,9.9974,46,19.0012,187
"Dec","15","No","Friday","Good",9.86,9.9974,46,19.0012,189
"Dec","16","No","Friday","Good",8.92,7.001,62,8.9981,250
"Dec","17","No","Friday","Good",7.98,7.001,66,7.0015,362
"Dec","18","No","Friday","Good",7.98,7.9976,61,0,318
"Dec","19","No","Friday","Good",7.98,7.9976,61,0,199
"Dec","20","No","Friday","Good",6.1,5.9978,81,0,150
"Dec","21","No","Friday","Good",6.1,5.9978,75,0,140
"Dec","22","No","Friday","Good",5.16,5.0012,87,0,129
"Dec","23","No","Friday","Good",5.16,5.0012,81,0,94
"Dec","2","No","Saturday","Fair",5.16,3.998,61,6.0032,60
"Dec","3","No","Saturday","Fair",5.16,3.998,61,6.0032,25
"Dec","4","No","Saturday","Fair",4.22,1.9982,65,7.0015,3
"Dec","6","No","Saturday","Good",3.28,1.0016,65,7.0015,11
"Dec","7","No","Saturday","Good",3.28,-0.998200000000001,65,12.998,11
"Dec","9","No","Saturday","Good",5.16,1.0016,61,19.0012,149
"Dec","10","No","Saturday","Good",7.04,3.998,57,16.9979,192
"Dec","11","No","Saturday","Good",7.04,3.0014,53,27.9993,236
"Dec","12","No","Saturday","Good",7.04,3.0014,45,27.9993,283
"Dec","13","No","Saturday","Good",7.98,3.998,34,27.9993,286
"Dec","14","No","Saturday","Good",7.98,3.998,31,22.0028,293
"Dec","15","No","Saturday","Good",7.98,3.998,34,23.9994,299
"Dec","16","No","Saturday","Good",7.04,3.0014,31,26.0027,241
"Dec","17","No","Saturday","Good",5.16,1.0016,36,22.0028,185
"Dec","18","No","Saturday","Good",4.22,1.0016,38,15.0013,172
"Dec","19","No","Saturday","Good",4.22,-0.00159999999999982,38,19.0012,154
"Dec","20","No","Saturday","Good",3.28,-0.998200000000001,35,15.0013,124
"Dec","21","No","Saturday","Good",2.34,-2.0014,44,15.0013,83
"Dec","23","No","Saturday","Good",1.4,-2.0014,47,11.0014,66
"Dec","0","No","Sunday","Good",1.4,-2.998,51,15.0013,74
"Dec","1","No","Sunday","Good",-0.48,-6.001,59,15.0013,62
"Dec","3","No","Sunday","Good",-0.48,-4.0012,59,8.9981,19
"Dec","5","No","Sunday","Good",0.459999999999999,-2.0014,59,7.0015,6
"Dec","6","No","Sunday","Good",-0.48,-0.998200000000001,59,0,10
"Dec","7","No","Sunday","Good",0.459999999999999,-0.00159999999999982,55,0,31
"Dec","8","No","Sunday","Good",-0.48,-0.998200000000001,69,0,72
"Dec","9","No","Sunday","Good",1.4,1.0016,59,0,107
"Dec","10","No","Sunday","Good",3.28,3.0014,44,0,194
"Dec","11","No","Sunday","Good",4.22,3.998,35,0,197
"Dec","12","No","Sunday","Good",4.22,3.998,35,0,288
"Dec","13","No","Sunday","Good",6.1,5.9978,31,0,268
"Dec","14","No","Sunday","Good",6.1,5.9978,28,0,242
"Dec","15","No","Sunday","Good",6.1,5.9978,26,0,266
"Dec","17","No","Sunday","Good",5.16,5.0012,30,0,163
"Dec","19","No","Sunday","Good",2.34,-0.998200000000001,55,12.998,105
"Dec","20","No","Sunday","Good",2.34,-0.00159999999999982,55,7.0015,72
"Dec","22","No","Sunday","Good",2.34,1.9982,55,0,43
"Dec","23","No","Sunday","Good",1.4,1.0016,69,0,35
"Dec","0","No","Monday","Good",1.4,-0.998200000000001,69,6.0032,20
"Dec","2","No","Monday","Good",1.4,1.0016,69,0,4
"Dec","3","No","Monday","Good",0.459999999999999,-0.00159999999999982,74,0,2
"Dec","4","No","Monday","Good",0.459999999999999,-0.00159999999999982,74,0,3
"Dec","5","No","Monday","Good",-0.48,-0.998200000000001,80,0,21
"Dec","6","No","Monday","Good",-0.48,-4.0012,80,7.0015,64
"Dec","7","No","Monday","Good",-1.42,-6.001,86,8.9981,235
"Dec","8","No","Monday","Fair",-0.48,-4.0012,80,7.0015,385
"Dec","9","No","Monday","Fair",0.459999999999999,-2.0014,74,6.0032,220
"Dec","10","No","Monday","Fair",2.34,-0.00159999999999982,69,7.0015,105
"Dec","11","No","Monday","Fair",4.22,3.0014,60,6.0032,115
"Dec","12","No","Monday","Good",5.16,3.0014,52,7.0015,145
"Dec","13","No","Monday","Fair",6.1,5.0012,52,7.0015,166
"Dec","14","No","Monday","Fair",7.04,5.9978,53,8.9981,111
"Dec","16","No","Monday","Fair",7.04,5.9978,57,6.0032,214
"Dec","17","No","Monday","Fair",6.1,5.9978,56,0,359
"Dec","19","No","Monday","Good",5.16,3.998,61,6.0032,241
"Dec","21","No","Monday","Good",4.22,3.998,81,0,121
"Dec","22","No","Monday","Good",4.22,3.998,70,0,71
"Dec","23","No","Monday","Good",3.28,3.0014,75,0,45
"Dec","0","No","Tuesday","Good",2.34,1.9982,80,0,17
"Dec","1","No","Tuesday","Good",1.4,1.0016,80,0,4
"Dec","3","No","Tuesday","Good",0.459999999999999,-0.00159999999999982,80,0,3
"Dec","4","No","Tuesday","Good",1.4,1.0016,80,0,4
"Dec","5","No","Tuesday","Good",0.459999999999999,-0.00159999999999982,86,0,20
"Dec","6","No","Tuesday","Good",1.4,1.0016,80,0,92
"Dec","7","No","Tuesday","Good",-0.48,-4.9978,80,11.0014,223
"Dec","8","No","Tuesday","Good",1.4,-0.998200000000001,69,7.0015,400
"Dec","10","No","Tuesday","Good",6.1,3.998,52,11.0014,102
"Dec","11","No","Tuesday","Good",7.98,5.0012,46,16.9979,124
"Dec","12","No","Tuesday","Good",8.92,5.9978,43,23.9994,167
"Dec","13","No","Tuesday","Good",10.8,11.0006,37,22.0028,127
"Dec","14","No","Tuesday","Good",10.8,11.0006,37,16.9979,134
"Dec","15","No","Tuesday","Good",10.8,11.0006,35,16.9979,151
"Dec","16","No","Tuesday","Good",9.86,9.9974,37,16.9979,207
"Dec","17","No","Tuesday","Good",8.92,7.001,40,12.998,398
"Dec","18","No","Tuesday","Good",7.98,5.0012,42,15.0013,382
"Dec","20","No","Tuesday","Good",7.04,5.0012,49,11.0014,161
"Dec","21","No","Tuesday","Good",6.1,3.998,52,11.0014,139
"Dec","22","No","Tuesday","Good",6.1,3.998,52,11.0014,107
"Dec","23","No","Tuesday","Good",4.22,3.998,70,0,59
"Dec","0","No","Wednesday","Good",4.22,3.998,75,0,22
"Dec","1","No","Wednesday","Good",4.22,3.998,75,0,8
"Dec","2","No","Wednesday","Good",4.22,3.998,75,0,2
"Dec","3","No","Wednesday","Good",5.16,5.0012,65,0,3
"Dec","5","No","Wednesday","Fair",4.22,3.998,81,0,26
"Dec","6","No","Wednesday","Fair",4.22,3.998,87,0,87
"Dec","7","No","Wednesday","Good",5.16,5.0012,75,0,247
"Dec","8","No","Wednesday","Fair",4.22,3.998,87,0,467
"Dec","9","No","Wednesday","Fair",6.1,5.9978,61,0,239
"Dec","10","No","Wednesday","Fair",7.04,7.001,57,0,142
"Dec","11","No","Wednesday","Fair",7.98,7.9976,55,0,115
"Dec","12","No","Wednesday","Fair",8.92,7.9976,57,6.0032,144
"Dec","13","No","Wednesday","Fair",8.92,7.9976,57,7.0015,133
"Dec","14","No","Wednesday","Fair",9.86,9.9974,54,6.0032,151
"Dec","15","No","Wednesday","Fair",9.86,9.9974,54,7.0015,167
"Dec","16","No","Wednesday","Fair",9.86,9.9974,54,7.0015,245
"Dec","17","No","Wednesday","Fair",8.92,7.9976,57,7.0015,396
"Dec","18","No","Wednesday","Fair",8.92,7.001,62,11.0014,390
"Dec","19","No","Wednesday","Fair",8.92,7.9976,62,7.0015,268
"Dec","20","No","Wednesday","Fair",7.98,7.001,66,7.0015,175
"Dec","21","No","Wednesday","Fair",7.98,5.9978,66,11.0014,154
"Dec","22","No","Wednesday","Good",7.98,5.9978,66,11.0014,104
"Dec","23","No","Wednesday","Good",7.04,5.0012,70,11.0014,51
"Dec","0","No","Thursday","Good",7.04,5.0012,70,11.0014,50
"Dec","3","No","Thursday","Fair",7.04,5.9978,70,8.9981,3
"Dec","5","No","Thursday","Fair",7.04,3.998,70,19.0012,24
"Dec","6","No","Thursday","Good",7.04,5.0012,66,12.998,92
"Dec","7","No","Thursday","Good",7.04,5.0012,70,12.998,258
"Dec","8","No","Thursday","Fair",7.98,5.0012,66,15.0013,457
"Dec","10","No","Thursday","Fair",10.8,11.0006,58,19.9995,109
"Dec","11","No","Thursday","Fair",10.8,11.0006,62,27.9993,135
"Dec","12","No","Thursday","Fair",13.62,13.997,59,32.9975,157
"Dec","14","No","Thursday","Fair",16.44,17,52,22.0028,132
"Dec","15","No","Thursday","Bad",16.44,17,55,15.0013,82
"Dec","16","No","Thursday","Bad",13.62,13.997,72,11.0014,131
"Dec","18","No","Thursday","Fair",16.44,17,59,19.9995,377
"Dec","19","No","Thursday","Fair",16.44,17,59,19.0012,287
"Dec","20","No","Thursday","Good",16.44,17,59,22.0028,221
"Dec","21","No","Thursday","Good",15.5,15.9968,63,19.9995,155
"Dec","22","No","Thursday","Good",16.44,17,63,22.0028,124
"Dec","23","No","Thursday","Good",16.44,17,63,22.0028,114
"Dec","0","No","Friday","Good",15.5,15.9968,72,22.0028,72
"Dec","1","No","Friday","Good",15.5,15.9968,72,15.0013,31
"Dec","2","No","Friday","Good",14.56,15.0002,77,7.0015,23
"Dec","3","No","Friday","Good",13.62,13.997,82,8.9981,5
"Dec","4","No","Friday","Fair",15.5,15.9968,59,12.998,5
"Dec","5","No","Friday","Good",14.56,15.0002,44,26.0027,26
"Dec","6","No","Friday","Fair",12.68,13.0004,33,19.9995,82
"Dec","7","No","Friday","Fair",9.86,9.9974,46,19.9995,231
"Dec","8","No","Friday","Good",8.92,5.9978,46,27.9993,459
"Dec","9","No","Friday","Good",8.92,5.9978,46,26.0027,243
"Dec","10","No","Friday","Good",7.98,3.998,46,19.9995,132
"Dec","11","No","Friday","Fair",7.98,3.998,42,19.9995,144
"Dec","12","No","Friday","Fair",7.98,3.998,42,23.9994,173
"Dec","13","No","Friday","Fair",7.98,3.998,39,23.9994,137
"Dec","14","No","Friday","Fair",7.98,5.0012,42,15.0013,128
"Dec","15","No","Friday","Fair",7.04,3.998,45,19.9995,153
"Dec","16","No","Friday","Fair",7.04,3.998,45,15.0013,224
"Dec","17","No","Friday","Fair",7.04,3.998,45,19.0012,365
"Dec","18","No","Friday","Fair",7.04,3.998,45,16.9979,295
"Dec","19","No","Friday","Fair",7.04,3.998,45,15.0013,214
"Dec","20","No","Friday","Fair",7.04,5.0012,45,12.998,152
"Dec","21","No","Friday","Fair",7.04,5.0012,45,11.0014,102
"Dec","22","No","Friday","Fair",6.1,3.998,49,11.0014,106
"Dec","23","No","Friday","Fair",6.1,3.998,49,8.9981,75
"Dec","0","No","Saturday","Good",6.1,3.0014,49,19.0012,62
"Dec","1","No","Saturday","Fair",6.1,3.0014,52,16.9979,43
"Dec","2","No","Saturday","Fair",5.16,1.9982,56,15.0013,58
"Dec","3","No","Saturday","Good",4.22,1.0016,60,12.998,26
"Dec","4","No","Saturday","Good",3.28,-0.00159999999999982,65,11.0014,9
"Dec","6","No","Saturday","Fair",4.22,-0.00159999999999982,56,19.0012,17
"Dec","7","No","Saturday","Fair",4.22,1.0016,56,15.0013,20
"Dec","8","No","Saturday","Fair",4.22,1.0016,56,15.0013,59
"Dec","9","No","Saturday","Fair",4.22,-0.00159999999999982,56,16.9979,100
"Dec","10","No","Saturday","Fair",4.22,-0.00159999999999982,52,19.0012,181
"Dec","13","No","Saturday","Fair",5.16,1.9982,48,16.9979,236
"Dec","15","No","Saturday","Good",5.16,1.0016,45,19.0012,228
"Dec","16","No","Saturday","Good",5.16,1.9982,45,15.0013,222
"Dec","17","No","Saturday","Good",4.22,1.0016,48,15.0013,165
"Dec","18","No","Saturday","Good",4.22,-0.998200000000001,48,26.0027,157
"Dec","19","No","Saturday","Bad",3.28,-2.0014,65,22.0028,106
"Dec","20","No","Saturday","Good",2.34,-2.0014,69,16.9979,106
"Dec","21","No","Saturday","Good",1.4,-2.0014,75,11.0014,96
"Dec","23","No","Saturday","Good",1.4,-0.998200000000001,75,0,69
"Dec","0","No","Sunday","Good",1.4,-2.0014,75,8.9981,71
"Dec","1","No","Sunday","Good",1.4,-0.998200000000001,69,7.0015,46
"Dec","2","No","Sunday","Good",2.34,-0.00159999999999982,55,7.0015,41
"Dec","3","No","Sunday","Good",2.34,-2.0014,55,15.0013,18
"Dec","4","No","Sunday","Good",2.34,-2.0014,55,15.0013,1
"Dec","5","No","Sunday","Good",1.4,-0.998200000000001,59,7.0015,5
"Dec","6","No","Sunday","Good",1.4,-2.0014,59,8.9981,3
"Dec","7","No","Sunday","Good",1.4,-2.0014,59,11.0014,12
"Dec","8","No","Sunday","Good",1.4,1.0016,69,0,32
"Dec","9","No","Sunday","Good",2.34,-0.998200000000001,64,11.0014,81
"Dec","10","No","Sunday","Good",3.28,-0.998200000000001,60,16.9979,129
"Dec","11","No","Sunday","Fair",3.28,-0.998200000000001,60,15.0013,188
"Dec","13","No","Sunday","Good",6.1,1.9982,49,19.9995,228
"Dec","14","No","Sunday","Good",6.1,3.0014,49,19.0012,219
"Dec","15","No","Sunday","Good",7.04,3.998,45,19.0012,207
"Dec","17","No","Sunday","Good",5.16,1.9982,46,11.0014,136
"Dec","18","No","Sunday","Good",5.16,1.9982,45,12.998,138
"Dec","20","No","Sunday","Good",3.28,1.0016,60,7.0015,104
"Dec","21","No","Sunday","Good",2.34,1.9982,64,0,89
"Dec","23","No","Sunday","Good",1.4,-0.998200000000001,75,7.0015,37
"Dec","0","No","Monday","Good",1.4,-0.998200000000001,75,6.0032,17
"Dec","1","No","Monday","Good",0.459999999999999,-2.0014,80,6.0032,11
"Dec","2","No","Monday","Good",0.459999999999999,-2.0014,80,6.0032,3
"Dec","3","No","Monday","Good",-0.48,-2.998,86,6.0032,3
"Dec","5","No","Monday","Good",-1.42,-4.9978,93,7.0015,21
"Dec","7","No","Monday","Good",0.459999999999999,-2.0014,74,7.0015,191
"Dec","8","No","Monday","Good",1.4,-2.998,75,12.998,397
"Dec","9","No","Monday","Good",2.34,-2.0014,69,15.0013,183
"Dec","10","No","Monday","Good",3.28,-0.998200000000001,67,12.998,108
"Dec","11","No","Monday","Good",4.22,-0.00159999999999982,65,16.9979,127
"Dec","12","No","Monday","Good",6.1,1.9982,61,22.0028,141
"Dec","13","No","Monday","Good",7.98,3.998,49,22.0028,142
"Dec","14","No","Monday","Good",8.92,7.001,46,15.0013,137
"Dec","15","No","Monday","Good",9.86,9.9974,46,11.0014,159
"Dec","16","No","Monday","Good",10.8,11.0006,40,16.9979,208
"Dec","17","No","Monday","Good",9.86,9.9974,46,12.998,378
"Dec","18","No","Monday","Good",8.92,7.001,50,12.998,354
"Dec","19","No","Monday","Fair",8.92,7.001,53,11.0014,251
"Dec","21","No","Monday","Fair",8.92,7.001,53,8.9981,127
"Dec","22","No","Monday","Fair",8.92,7.001,57,11.0014,107
"Dec","23","No","Monday","Good",8.92,7.001,53,11.0014,60
"Dec","0","No","Tuesday","Good",8.92,7.9976,57,7.0015,21
"Dec","1","No","Tuesday","Good",8.92,9.0008,53,0,6
"Dec","2","No","Tuesday","Fair",7.98,7.9976,61,0,11
"Dec","4","No","Tuesday","Fair",8.92,7.9976,53,7.0015,4
"Dec","6","No","Tuesday","Fair",8.92,9.0008,57,0,72
"Dec","7","No","Tuesday","Fair",8.92,9.0008,62,0,268
"Dec","8","No","Tuesday","Fair",11.74,11.9972,54,6.0032,432
"Dec","9","No","Tuesday","Fair",8.92,9.0008,66,0,259
"Dec","10","No","Tuesday","Fair",11.74,11.9972,58,12.998,129
"Dec","11","No","Tuesday","Fair",10.8,11.0006,62,11.0014,129
"Dec","12","No","Tuesday","Fair",12.68,13.0004,54,8.9981,175
"Dec","13","No","Tuesday","Fair",12.68,13.0004,54,8.9981,181
"Dec","15","No","Tuesday","Fair",12.68,13.0004,54,0,154
"Dec","17","No","Tuesday","Good",10.8,11.0006,62,11.0014,431
"Dec","18","No","Tuesday","Good",9.86,9.9974,66,12.998,411
"Dec","20","No","Tuesday","Good",8.92,9.0008,66,0,147
"Dec","21","No","Tuesday","Good",8.92,7.9976,66,6.0032,143
"Dec","23","No","Tuesday","Fair",9.86,9.9974,62,0,53
"Dec","1","No","Wednesday","Fair",8.92,7.9976,66,7.0015,11
"Dec","2","No","Wednesday","Fair",8.92,9.0008,71,0,4
"Dec","4","No","Wednesday","Fair",8.92,9.0008,71,0,2
"Dec","5","No","Wednesday","Fair",9.86,9.9974,82,7.0015,28
"Dec","6","No","Wednesday","Fair",8.92,9.0008,87,0,76
"Dec","7","No","Wednesday","Fair",8.92,7.9976,87,7.0015,229
"Dec","8","No","Wednesday","Bad",8.92,9.0008,93,0,405
"Dec","9","No","Wednesday","Fair",10.8,11.0006,87,15.0013,234
"Dec","10","No","Wednesday","Fair",14.56,15.0002,82,27.9993,89
"Dec","11","No","Wednesday","Fair",14.56,15.0002,82,27.9993,56
"Dec","12","No","Wednesday","Bad",13.62,13.997,88,26.0027,61
"Dec","14","No","Wednesday","Fair",14.56,15.0002,88,23.9994,51
"Dec","15","No","Wednesday","Fair",14.56,15.0002,88,26.0027,61
"Dec","16","No","Wednesday","Bad",12.68,13.0004,100,22.0028,101
"Dec","17","No","Wednesday","Bad",12.68,13.0004,100,22.0028,229
"Dec","18","No","Wednesday","Fair",12.68,13.0004,100,19.9995,280
"Dec","19","No","Wednesday","Fair",15.5,15.9968,94,22.0028,209
"Dec","21","No","Wednesday","Good",15.5,15.9968,88,19.0012,123
"Dec","22","No","Wednesday","Good",15.5,15.9968,88,16.9979,105
"Dec","23","No","Wednesday","Good",15.5,15.9968,88,12.998,54
"Dec","1","No","Thursday","Good",12.68,13.0004,94,6.0032,15
"Dec","2","No","Thursday","Good",14.56,15.0002,82,7.0015,11
"Dec","3","No","Thursday","Good",12.68,13.0004,67,11.0014,6
"Dec","5","No","Thursday","Good",9.86,9.9974,82,0,16
"Dec","6","No","Thursday","Good",8.92,9.0008,87,0,64
"Dec","7","No","Thursday","Good",7.98,7.9976,93,0,186
"Dec","8","No","Thursday","Fair",8.92,9.0008,87,0,343
"Dec","9","No","Thursday","Fair",9.86,9.9974,87,6.0032,228
"Dec","12","No","Thursday","Fair",14.56,15.0002,55,0,202
"Dec","13","No","Thursday","Fair",13.62,13.997,63,0,188
"Dec","14","No","Thursday","Fair",13.62,13.997,63,0,159
"Dec","15","No","Thursday","Fair",14.56,15.0002,59,0,214
"Dec","18","No","Thursday","Fair",12.68,13.0004,62,6.0032,288
"Dec","19","No","Thursday","Fair",12.68,13.0004,62,0,142
"Dec","20","No","Thursday","Bad",11.74,11.9972,71,0,33
"Dec","21","No","Thursday","Bad",11.74,11.9972,71,0,17
"Dec","22","No","Thursday","Bad",8.92,7.9976,93,7.0015,17
"Dec","23","No","Thursday","Bad",10.8,11.0006,87,0,11
"Dec","0","No","Friday","Bad",10.8,11.0006,87,12.998,9
"Dec","1","No","Friday","Bad",10.8,11.0006,87,12.998,12
"Dec","2","No","Friday","Bad",9.86,9.9974,94,8.9981,13
"Dec","3","No","Friday","Bad",9.86,9.9974,94,8.9981,4
"Dec","4","No","Friday","Bad",9.86,9.9974,94,19.0012,2
"Dec","5","No","Friday","Good",8.92,7.001,93,12.998,8
"Dec","7","No","Friday","Good",9.86,9.9974,82,15.0013,92
"Dec","8","No","Friday","Good",10.8,11.0006,76,16.9979,182
"Dec","9","No","Friday","Good",10.8,11.0006,66,19.9995,156
"Dec","11","No","Friday","Good",10.8,11.0006,58,30.0026,174
"Dec","13","No","Friday","Good",10.8,11.0006,50,31.0009,194
"Dec","14","No","Friday","Good",10.8,11.0006,54,27.9993,200
"Dec","15","No","Friday","Good",9.86,9.9974,54,23.9994,203
"Dec","19","No","Friday","Good",7.98,5.9978,53,12.998,76
"Dec","20","No","Friday","Good",7.04,3.998,61,22.0028,50
"Dec","22","No","Friday","Good",7.04,5.0012,66,12.998,47
"Dec","23","No","Friday","Good",7.04,5.9978,66,8.9981,25
"Dec","0","No","Saturday","Fair",7.04,5.0012,70,11.0014,23
"Dec","2","No","Saturday","Fair",7.04,5.9978,66,6.0032,26
"Dec","3","No","Saturday","Fair",7.04,5.9978,70,6.0032,5
"Dec","4","No","Saturday","Fair",7.04,5.0012,66,11.0014,3
"Dec","6","No","Saturday","Fair",6.1,3.998,75,11.0014,10
"Dec","7","No","Saturday","Good",6.1,1.9982,70,23.9994,10
"Dec","9","No","Saturday","Good",6.1,1.9982,45,27.9993,56
"Dec","10","No","Saturday","Good",6.1,1.0016,42,32.9975,56
"Dec","11","No","Saturday","Good",7.04,3.0014,39,23.9994,71
"Dec","12","No","Saturday","Good",7.98,5.0012,39,19.0012,94
"Dec","13","No","Saturday","Good",7.98,3.998,39,19.9995,121
"Dec","15","No","Saturday","Good",7.04,3.998,39,15.0013,97
"Dec","16","No","Saturday","Good",7.04,5.0012,42,12.998,99
"Dec","17","No","Saturday","Good",5.16,3.0014,45,8.9981,68
"Dec","18","No","Saturday","Good",6.1,5.0012,42,6.0032,35
"Dec","19","No","Saturday","Good",6.1,5.0012,52,6.0032,25
"Dec","20","No","Saturday","Good",4.22,1.9982,56,8.9981,24
"Dec","22","No","Saturday","Good",3.28,3.0014,52,0,20
"Dec","23","No","Saturday","Good",3.28,1.0016,56,0,17
"Dec","0","No","Sunday","Good",3.28,-0.998200000000001,60,12.998,6
"Dec","1","No","Sunday","Good",2.34,-0.998200000000001,69,8.9981,4
"Dec","2","No","Sunday","Good",2.34,1.0016,75,6.0032,2
"Dec","3","No","Sunday","Good",2.34,1.9982,72,0,4
"Dec","5","No","Sunday","Good",1.4,-0.998200000000001,75,7.0015,1
"Dec","6","No","Sunday","Good",1.4,-0.998200000000001,75,7.0015,1
"Dec","7","No","Sunday","Good",2.34,-0.00159999999999982,80,7.0015,4
"Dec","9","No","Sunday","Good",3.28,-0.00159999999999982,87,11.0014,23
"Dec","10","No","Sunday","Good",4.22,-0.00159999999999982,81,16.9979,43
"Dec","12","No","Sunday","Good",6.1,1.9982,75,19.9995,66
"Dec","13","No","Sunday","Good",7.04,3.998,70,16.9979,79
"Dec","15","No","Sunday","Good",7.98,5.9978,61,12.998,91
"Dec","16","No","Sunday","Good",8.92,7.9976,57,7.0015,86
"Dec","17","No","Sunday","Good",7.98,5.9978,61,8.9981,44
"Dec","19","No","Sunday","Good",7.04,5.9978,57,8.9981,16
"Dec","20","No","Sunday","Good",7.04,5.9978,49,6.0032,26
"Dec","21","No","Sunday","Good",6.1,3.998,56,8.9981,19
"Dec","23","No","Sunday","Good",4.22,1.9982,65,8.9981,16
"Dec","0","Yes","Monday","Good",2.34,-0.998200000000001,75,11.0014,11
"Dec","1","Yes","Monday","Good",5.16,1.9982,56,12.998,10
"Dec","4","Yes","Monday","Good",7.98,3.998,46,19.9995,2
"Dec","5","Yes","Monday","Good",7.98,3.998,42,26.0027,4
"Dec","6","Yes","Monday","Good",7.04,3.998,45,19.0012,4
"Dec","7","Yes","Monday","Good",7.04,5.0012,45,12.998,19
"Dec","10","Yes","Monday","Good",7.98,3.0014,42,35.0008,70
"Dec","11","Yes","Monday","Good",7.98,3.0014,46,39.0007,91
"Dec","12","Yes","Monday","Good",8.92,5.0012,43,31.0009,100
"Dec","13","Yes","Monday","Good",9.86,9.9974,40,19.9995,140
"Dec","14","Yes","Monday","Good",9.86,9.9974,40,22.0028,153
"Dec","15","Yes","Monday","Good",9.86,9.9974,40,16.9979,131
"Dec","16","Yes","Monday","Good",8.92,5.9978,43,19.0012,97
"Dec","17","Yes","Monday","Good",7.98,5.0012,46,15.0013,97
